6 0 1.56874e-08 -0.237376 0
6 1 1.56874e-08 -0.237376 0
6 2 1.56874e-08 -0.237376 0
6 3 1.56874e-08 -0.237376 0
6 4 1.56874e-08 -0.237376 0
6 5 1.56874e-08 -0.237376 0
6 6 1.56874e-08 -0.237376 0
6 7 1.56874e-08 -0.237376 0
6 8 1.56874e-08 -0.237376 0
6 9 1.56874e-08 -0.237376 0
7 0 1.78808e-08 -6.38573e-14 -2.8913e-18
7 1 1.78808e-08 -6.38573e-14 -2.8913e-18
7 2 1.78808e-08 -6.38573e-14 -2.8913e-18
7 3 1.78808e-08 -6.38573e-14 -2.8913e-18
7 4 1.78808e-08 -6.38573e-14 -2.8913e-18
7 5 1.78808e-08 -6.38573e-14 -2.8913e-18
7 6 1.78808e-08 -6.38573e-14 -2.8913e-18
7 7 1.78808e-08 -6.38573e-14 -2.8913e-18
7 8 1.78808e-08 -6.38573e-14 -2.8913e-18
7 9 1.78808e-08 -6.38573e-14 -2.8913e-18
8 0 1.56874e-08 0.237376 0
8 1 1.56874e-08 0.237376 0
8 2 1.56874e-08 0.237376 0
8 3 1.56874e-08 0.237376 0
8 4 1.56874e-08 0.237376 0
8 5 1.56874e-08 0.237376 0
8 6 1.56874e-08 0.237376 0
8 7 1.56874e-08 0.237376 0
8 8 1.56874e-08 0.237376 0
8 9 1.56874e-08 0.237376 0
