4 0 0.0215475 -0.320218 0.00631612
4 1 0.0215475 -0.320218 0.00631612
4 2 0.0215475 -0.320218 0.00631612
4 3 0.0215475 -0.320218 0.00631612
4 4 0.0215475 -0.320218 0.00631612
4 5 0.0215475 -0.320218 0.00631612
4 6 0.0215475 -0.320218 0.00631612
4 7 0.0215475 -0.320218 0.00631612
4 8 0.0215475 -0.320218 0.00631612
4 9 0.0215475 -0.320218 0.00631612
5 0 0.0263271 -0.0929902 0.0031707
5 1 0.0263271 -0.0929902 0.0031707
5 2 0.0263271 -0.0929902 0.0031707
5 3 0.0263271 -0.0929902 0.0031707
5 4 0.0263271 -0.0929902 0.0031707
5 5 0.0263271 -0.0929902 0.0031707
5 6 0.0263271 -0.0929902 0.0031707
5 7 0.0263271 -0.0929902 0.0031707
5 8 0.0263271 -0.0929902 0.0031707
5 9 0.0263271 -0.0929902 0.0031707
6 0 0.0263271 0.0929902 0.00316239
6 1 0.0263271 0.0929902 0.00316239
6 2 0.0263271 0.0929902 0.00316239
6 3 0.0263271 0.0929902 0.00316239
6 4 0.0263271 0.0929902 0.00316239
6 5 0.0263271 0.0929902 0.00316239
6 6 0.0263271 0.0929902 0.00316239
6 7 0.0263271 0.0929902 0.00316239
6 8 0.0263271 0.0929902 0.00316239
6 9 0.0263271 0.0929902 0.00316239
7 0 0.0215475 0.320218 0.0061232
7 1 0.0215475 0.320218 0.0061232
7 2 0.0215475 0.320218 0.0061232
7 3 0.0215475 0.320218 0.0061232
7 4 0.0215475 0.320218 0.0061232
7 5 0.0215475 0.320218 0.0061232
7 6 0.0215475 0.320218 0.0061232
7 7 0.0215475 0.320218 0.0061232
7 8 0.0215475 0.320218 0.0061232
7 9 0.0215475 0.320218 0.0061232
