4 0 9.10615e-14 0 0
4 1 9.10615e-14 0 0
4 2 9.10615e-14 0 0
4 3 9.10615e-14 0 0
4 4 9.10615e-14 0 0
4 5 9.10615e-14 0 0
4 6 9.10615e-14 0 0
4 7 9.10615e-14 0 0
4 8 9.10615e-14 0 0
4 9 9.10615e-14 0 0
5 0 1.47341e-13 0 0
5 1 1.47341e-13 0 0
5 2 1.47341e-13 0 0
5 3 1.47341e-13 0 0
5 4 1.47341e-13 0 0
5 5 1.47341e-13 0 0
5 6 1.47341e-13 0 0
5 7 1.47341e-13 0 0
5 8 1.47341e-13 0 0
5 9 1.47341e-13 0 0
6 0 1.47341e-13 0 0
6 1 1.47341e-13 0 0
6 2 1.47341e-13 0 0
6 3 1.47341e-13 0 0
6 4 1.47341e-13 0 0
6 5 1.47341e-13 0 0
6 6 1.47341e-13 0 0
6 7 1.47341e-13 0 0
6 8 1.47341e-13 0 0
6 9 1.47341e-13 0 0
7 0 9.10615e-14 0 0
7 1 9.10615e-14 0 0
7 2 9.10615e-14 0 0
7 3 9.10615e-14 0 0
7 4 9.10615e-14 0 0
7 5 9.10615e-14 0 0
7 6 9.10615e-14 0 0
7 7 9.10615e-14 0 0
7 8 9.10615e-14 0 0
7 9 9.10615e-14 0 0
