0 0 0.0215475 -0.320218 0.00480277
0 1 0.0215475 -0.320218 0.00480277
0 2 0.0215475 -0.320218 0.00480277
0 3 0.0215475 -0.320218 0.00480277
0 4 0.0215475 -0.320218 0.00480277
0 5 0.0215475 -0.320218 0.00480277
0 6 0.0215475 -0.320218 0.00480277
0 7 0.0215475 -0.320218 0.00480277
0 8 0.0215475 -0.320218 0.00480277
0 9 0.0215475 -0.320218 0.00480277
1 0 0.0263271 -0.0929902 0.00249953
1 1 0.0263271 -0.0929902 0.00249953
1 2 0.0263271 -0.0929902 0.00249953
1 3 0.0263271 -0.0929902 0.00249953
1 4 0.0263271 -0.0929902 0.00249953
1 5 0.0263271 -0.0929902 0.00249953
1 6 0.0263271 -0.0929902 0.00249953
1 7 0.0263271 -0.0929902 0.00249953
1 8 0.0263271 -0.0929902 0.00249953
1 9 0.0263271 -0.0929902 0.00249953
2 0 0.0263271 0.0929902 0.00250958
2 1 0.0263271 0.0929902 0.00250958
2 2 0.0263271 0.0929902 0.00250958
2 3 0.0263271 0.0929902 0.00250958
2 4 0.0263271 0.0929902 0.00250958
2 5 0.0263271 0.0929902 0.00250958
2 6 0.0263271 0.0929902 0.00250958
2 7 0.0263271 0.0929902 0.00250958
2 8 0.0263271 0.0929902 0.00250958
2 9 0.0263271 0.0929902 0.00250958
3 0 0.0215475 0.320218 0.00503602
3 1 0.0215475 0.320218 0.00503602
3 2 0.0215475 0.320218 0.00503602
3 3 0.0215475 0.320218 0.00503602
3 4 0.0215475 0.320218 0.00503602
3 5 0.0215475 0.320218 0.00503602
3 6 0.0215475 0.320218 0.00503602
3 7 0.0215475 0.320218 0.00503602
3 8 0.0215475 0.320218 0.00503602
3 9 0.0215475 0.320218 0.00503602
