9 0 0.010017 -0.237507 0
9 1 0.010017 -0.237507 0
9 2 0.010017 -0.237507 0
9 3 0.010017 -0.237507 0
9 4 0.010017 -0.237507 0
9 5 0.010017 -0.237507 0
9 6 0.010017 -0.237507 0
9 7 0.010017 -0.237507 0
9 8 0.010017 -0.237507 0
9 9 0.010017 -0.237507 0
10 0 0.0114179 -0.000118183 0
10 1 0.0114179 -0.000118183 0
10 2 0.0114179 -0.000118183 0
10 3 0.0114179 -0.000118183 0
10 4 0.0114179 -0.000118183 0
10 5 0.0114179 -0.000118183 0
10 6 0.0114179 -0.000118183 0
10 7 0.0114179 -0.000118183 0
10 8 0.0114179 -0.000118183 0
10 9 0.0114179 -0.000118183 0
11 0 0.0100176 0.237247 0
11 1 0.0100176 0.237247 0
11 2 0.0100176 0.237247 0
11 3 0.0100176 0.237247 0
11 4 0.0100176 0.237247 0
11 5 0.0100176 0.237247 0
11 6 0.0100176 0.237247 0
11 7 0.0100176 0.237247 0
11 8 0.0100176 0.237247 0
11 9 0.0100176 0.237247 0
