12 0 0.000116786 -0.237376 -0.00619606
12 1 0.000116786 -0.237376 -0.00619606
12 2 0.000116786 -0.237376 -0.00619606
12 3 0.000116786 -0.237376 -0.00619606
12 4 0.000116786 -0.237376 -0.00619606
12 5 0.000116786 -0.237376 -0.00619606
12 6 0.000116786 -0.237376 -0.00619606
12 7 0.000116786 -0.237376 -0.00619606
12 8 0.000116786 -0.237376 -0.00619606
12 9 0.000116786 -0.237376 -0.00619606
13 0 0.000133115 -7.95398e-18 -0.00412379
13 1 0.000133115 -7.95398e-18 -0.00412379
13 2 0.000133115 -7.95398e-18 -0.00412379
13 3 0.000133115 -7.95398e-18 -0.00412379
13 4 0.000133115 -7.95398e-18 -0.00412379
13 5 0.000133115 -7.95398e-18 -0.00412379
13 6 0.000133115 -7.95398e-18 -0.00412379
13 7 0.000133115 -7.95398e-18 -0.00412379
13 8 0.000133115 -7.95398e-18 -0.00412379
13 9 0.000133115 -7.95398e-18 -0.00412379
14 0 0.000116786 0.237376 -0.00619325
14 1 0.000116786 0.237376 -0.00619325
14 2 0.000116786 0.237376 -0.00619325
14 3 0.000116786 0.237376 -0.00619325
14 4 0.000116786 0.237376 -0.00619325
14 5 0.000116786 0.237376 -0.00619325
14 6 0.000116786 0.237376 -0.00619325
14 7 0.000116786 0.237376 -0.00619325
14 8 0.000116786 0.237376 -0.00619325
14 9 0.000116786 0.237376 -0.00619325
