0 0 3.39761e-13 0 0
0 1 3.39761e-13 0 0
0 2 3.39761e-13 0 0
0 3 3.39761e-13 0 0
0 4 3.39761e-13 0 0
0 5 3.39761e-13 0 0
0 6 3.39761e-13 0 0
0 7 3.39761e-13 0 0
0 8 3.39761e-13 0 0
0 9 3.39761e-13 0 0
1 0 5.48869e-13 0 0
1 1 5.48869e-13 0 0
1 2 5.48869e-13 0 0
1 3 5.48869e-13 0 0
1 4 5.48869e-13 0 0
1 5 5.48869e-13 0 0
1 6 5.48869e-13 0 0
1 7 5.48869e-13 0 0
1 8 5.48869e-13 0 0
1 9 5.48869e-13 0 0
2 0 5.48869e-13 0 0
2 1 5.48869e-13 0 0
2 2 5.48869e-13 0 0
2 3 5.48869e-13 0 0
2 4 5.48869e-13 0 0
2 5 5.48869e-13 0 0
2 6 5.48869e-13 0 0
2 7 5.48869e-13 0 0
2 8 5.48869e-13 0 0
2 9 5.48869e-13 0 0
3 0 3.39761e-13 0 0
3 1 3.39761e-13 0 0
3 2 3.39761e-13 0 0
3 3 3.39761e-13 0 0
3 4 3.39761e-13 0 0
3 5 3.39761e-13 0 0
3 6 3.39761e-13 0 0
3 7 3.39761e-13 0 0
3 8 3.39761e-13 0 0
3 9 3.39761e-13 0 0
