6 0 0.000116328 -0.237376 0
6 1 0.000116328 -0.237376 0
6 2 0.000116328 -0.237376 0
6 3 0.000116328 -0.237376 0
6 4 0.000116328 -0.237376 0
6 5 0.000116328 -0.237376 0
6 6 0.000116328 -0.237376 0
6 7 0.000116328 -0.237376 0
6 8 0.000116328 -0.237376 0
6 9 0.000116328 -0.237376 0
7 0 0.000132593 8.08967e-08 0
7 1 0.000132593 8.08967e-08 0
7 2 0.000132593 8.08967e-08 0
7 3 0.000132593 8.08967e-08 0
7 4 0.000132593 8.08967e-08 0
7 5 0.000132593 8.08967e-08 0
7 6 0.000132593 8.08967e-08 0
7 7 0.000132593 8.08967e-08 0
7 8 0.000132593 8.08967e-08 0
7 9 0.000132593 8.08967e-08 0
8 0 0.000116328 0.237376 0
8 1 0.000116328 0.237376 0
8 2 0.000116328 0.237376 0
8 3 0.000116328 0.237376 0
8 4 0.000116328 0.237376 0
8 5 0.000116328 0.237376 0
8 6 0.000116328 0.237376 0
8 7 0.000116328 0.237376 0
8 8 0.000116328 0.237376 0
8 9 0.000116328 0.237376 0
